Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub Category,Product Name,Sales,Quantity,Discount,Profit,Contact,Date1,Date2,Date3,Date4,Date9,Date10,Date11,Date12,Date17,Date19,Date20,Date21
57,cA-2016-111682,17-06-2016,18-06-2016,FIRST cLaSs,Tb-21055,ted BUTTERfield,CoNsuMER,unITED sTAteS,TROY,New York,12180,East,OFF-PA-10001569,OffICE SUpplIES,Paper,Xerox 232,32.4,5,0,15.552,7896541256,13-10-2000,13-10-2000,2000-13-10,10-13-2000,05-06-2000,05-06-2000,06-05-2000,06/13/2000,27-Aug-23,Aug-2-2023,14-Aug-23,03-Aug-23
58,cA-2016-111682,17-06-2016,18-06-2016,FIRST cLaSs,Tb-21055,ted BUTTERfield,CoNsuMER,unITED sTAteS,TROY,New York,12180,East,FUR-CH-10003968,FUrNItuRE,Chairs,Novimex Turbo Task Chair,319.41,5,0.1,7.098,7896541256,13-10-2000,13-10-2000,2000-13-10,10-13-2000,05-06-2000,05-06-2000,06-05-2000,06/13/2000,28-Aug-23,Aug-2-2023,14-Aug-23,03-Aug-23
59,cA-2016-111682,17-06-2016,18-06-2016,FIRST cLaSs,Tb-21055,ted BUTTERfield,CoNsuMER,unITED sTAteS,TROY,New York,12180,East,OFF-PA-10000587,OffICE SUpplIES,Paper,"Array ParChment Paper, Assorted Colors",14.56,2,0,6.9888,7896541256,13-10-2000,13-10-2000,2000-13-10,10-13-2000,05-06-2000,05-06-2000,06-05-2000,06/13/2000,29-Aug-23,Aug-2-2023,14-Aug-23,03-Aug-23
60,cA-2016-111682,17-06-2016,18-06-2016,FIRST cLaSs,Tb-21055,ted BUTTERfield,CoNsuMER,unITED sTAteS,TROY,New York,12180,East,TEC-AC-10002167,Technology,ACcessories,imation 8gb Micro TraveldRive usb 2.0 FlasH dRive,30,2,0,3.3,7896541256,13-10-2000,13-10-2000,2000-13-10,10-13-2000,05-06-2000,05-06-2000,06-05-2000,06/13/2000,30-Aug-23,Aug-2-2023,14-Aug-23,03-Aug-23
61,cA-2016-111682,17-06-2016,18-06-2016,FIRST cLaSs,Tb-21055,ted BUTTERfield,CoNsuMER,unITED sTAteS,TROY,New York,12180,East,OFF-BI-10001460,OffICE SUpplIES,Binders,Plastic Binding Combs,48.48,4,0.2,16.362,7896541256,13-10-2000,13-10-2000,2000-13-10,10-13-2000,05-06-2000,05-06-2000,06-05-2000,06/13/2000,31-Aug-23,Aug-2-2023,14-Aug-23,03-Aug-23
62,cA-2016-111682,17-06-2016,18-06-2016,FIRST cLaSs,Tb-21055,ted BUTTERfield,CoNsuMER,unITED sTAteS,TROY,New York,12180,East,OFF-AR-10001868,OffICE SUpplIES,Art,Prang Dustless Chalk Sticks,1.68,1,0,0.84,7896541256,13-10-2000,13-10-2000,2000-13-10,10-13-2000,05-06-2000,05-06-2000,06-05-2000,06/13/2000,01-Sep-23,Aug-2-2023,14-Aug-23,03-Aug-23
63,cA-2015-135545,24-11-2015,30-11-2015,standarD CLASS,KM-16720,kUnST millER,CoNsuMER,unITED sTAteS,loS anGELES,cAlifornia,90004,west,TEC-AC-10004633,Technology,ACcessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable DiSc, 3/Pack",13.98,2,0,6.1512,7896541256,13-10-2000,13-10-2000,2000-13-10,10-13-2000,05-06-2000,05-06-2000,06-05-2000,06/13/2000,02-Sep-23,Aug-2-2023,14-Aug-23,03-Aug-23
64,cA-2015-135545,24-11-2015,30-11-2015,standarD CLASS,KM-16720,kUnST millER,CoNsuMER,unITED sTAteS,loS anGELES,cAlifornia,90004,west,OFF-BI-10001078,OffICE SUpplIES,Binders,"ACco PRESSTEX Data Binder with StorAge Hooks, Dark Blue, 14 7/8"" X 11""",25.824,6,0.2,9.3612,7896541256,13-10-2000,13-10-2000,2000-13-10,10-13-2000,05-06-2000,05-06-2000,06-05-2000,06/13/2000,03-Sep-23,Aug-2-2023,14-Aug-23,03-Aug-23
65,cA-2015-135545,24-11-2015,30-11-2015,standarD CLASS,KM-16720,kUnST millER,CoNsuMER,unITED sTAteS,loS anGELES,cAlifornia,90004,west,OFF-PA-10003892,OffICE SUpplIES,Paper,Xerox 1943,146.73,3,0,68.9631,7896541256,13-10-2000,13-10-2000,2000-13-10,10-13-2000,05-06-2000,05-06-2000,06-05-2000,06/13/2000,04-Sep-23,Aug-2-2023,14-Aug-23,03-Aug-23
66,cA-2015-135545,24-11-2015,30-11-2015,standarD CLASS,KM-16720,kUnST millER,CoNsuMER,unITED sTAteS,loS anGELES,cAlifornia,90004,west,FUR-FU-10000397,FUrNItuRE,FurnisHings,Luxo Economy Swing Arm Lamp,79.76,4,0,22.3328,7896541256,13-10-2000,13-10-2000,2000-13-10,10-13-2000,05-06-2000,05-06-2000,06-05-2000,06/13/2000,04-Sep-23,Aug-2-2023,14-Aug-23,03-Aug-23
67,us-2015-164175,30-04-2015,05-05-2015,standarD CLASS,PS-18970,Paul Stevenson,home OFFICE,unITED sTAteS,ChicAgo,Illinois,60610,cENtrAL,FUR-CH-10001146,FUrNItuRE,Chairs,"Global Value Mid-Back ManAger's Chair, Gray",213.115,5,0.3,-15.2225,7896541256,13-10-2000,13-10-2000,2000-13-10,10-13-2000,05-06-2000,05-06-2000,06-05-2000,06/13/2000,04-Sep-23,Aug-2-2023,14-Aug-23,03-Aug-23
68,cA-2014-106376,05-12-2014,10-12-2014,standarD CLASS,BS-11590,Brendan Sweed,coRpoRAte,unITED sTAteS,Gilbert,Arizona,85234,west,OFF-AR-10002671,OffICE SUpplIES,Art,"Hunt BOSTon Model 1606 High-Volume Electric Pencil sHarpener, Beige",1113.024,8,0.2,111.3024,7896541256,13-10-2000,13-10-2000,2000-13-10,10-13-2000,05-06-2000,05-06-2000,06-05-2000,06/13/2000,04-Sep-23,Aug-2-2023,14-Aug-23,03-Aug-23
69,cA-2014-106376,05-12-2014,10-12-2014,standarD CLASS,BS-11590,Brendan Sweed,coRpoRAte,unITED sTAteS,Gilbert,Arizona,85234,west,TEC-PH-10002726,Technology,Phones,netTALK DUO VoIP Telephone Service,167.968,4,0.2,62.988,7896541256,13-10-2000,13-10-2000,2000-13-10,10-13-2000,05-06-2000,05-06-2000,06-05-2000,06/13/2000,04-Sep-23,Aug-2-2023,14-Aug-23,03-Aug-23
70,cA-2016-119823,04-06-2016,06-06-2016,FIRST cLaSs,KD-16270,Karen Daniels,CoNsuMER,unITED sTAteS,Springfield,Virginia,22153,SOUTH,OFF-PA-10000482,OffICE SUpplIES,Paper,"Snap-A-Way Black Print cArbonless Ruled Speed Letter, TriplicAte",75.88,2,0,35.6636,7896541256,13-07-2000,13-07-2000,2000-13-10,10-13-2000,05-06-2000,05-06-2000,06-05-2000,06/13/2000,21-Aug-23,Aug-15-2023,14-Aug-23,21-Aug-23
71,cA-2016-106075,18-09-2016,23-09-2016,standarD CLASS,HM-14980,Henry MacAllister,CoNsuMER,unITED sTAteS,NEW york CITY,New York,10009,East,OFF-BI-10004654,OffICE SUpplIES,Binders,Avery Binding System Hidden Tab Executive Style Index Sets,4.616,1,0.2,1.731,7896541256,03-10-2000,03-10-2000,10-03-2000,02-07-2000,05-06-2000,05-06-2000,06-05-2000,06/13/2000,22-Aug-23,Aug-2-2023,14-Aug-23,03-Aug-23
72,cA-2017-114440,14-09-2017,17-09-2017,sEconD cLaSS,Tb-21520,traCY bLuMSteIN,CoNsuMER,unITED sTAteS,Jackson,Michigan,49201,cENtrAL,OFF-PA-10004675,OffICE SUpplIES,Paper,"Telephone MessAge Books with Fax/Mobile Section, 5 1/2"" x 3 3/16""",19.05,3,0,8.763,7896541256,13-10-2000,13-10-2000,2000-13-10,10-13-2000,05-06-2000,05-06-2000,06-05-2000,06/13/2000,23-Aug-23,Aug-2-2023,14-Aug-23,03-Aug-23
73,us-2015-134026,26-04-2015,02-05-2015,standarD CLASS,jE-15745,joel EATON,CoNsuMER,unITED sTAteS,Memphis,Tennessee,38109,SOUTH,FUR-CH-10000513,FUrNItuRE,Chairs,High-Back Leather ManAger's Chair,831.936,8,0.2,-114.3912,7896541256,13-10-2000,13-10-2000,2000-13-10,10-13-2000,05-06-2000,05-06-2000,06-05-2000,06/13/2000,24-Aug-23,Aug-2-2023,14-Aug-23,03-Aug-23
74,us-2015-134026,26-04-2015,02-05-2015,standarD CLASS,jE-15745,joel EATON,CoNsuMER,unITED sTAteS,Memphis,Tennessee,38109,SOUTH,FUR-FU-10003708,FUrNItuRE,FurnisHings,"Tenex Traditional Chairmats for Medium Pile cArpet, Standard Lip, 36"" x 48""",97.04,2,0.2,1.213,7896541256,13-10-2000,13-10-2000,2000-13-10,10-13-2000,05-06-2000,05-06-2000,06-05-2000,06/13/2000,25-Aug-23,Aug-2-2023,14-Aug-23,03-Aug-23
75,us-2015-134026,26-04-2015,02-05-2015,standarD CLASS,jE-15745,joel EATON,CoNsuMER,unITED sTAteS,Memphis,Tennessee,38109,SOUTH,OFF-ST-10004123,OffICE SUpplIES,StorAge,Safco Industrial Wire sHelving System,72.784,1,0.2,-18.196,7896541256,13-10-2000,13-10-2000,2000-13-10,10-13-2000,05-06-2000,05-06-2000,06-05-2000,06/13/2000,26-Aug-23,Aug-2-2023,14-Aug-23,03-Aug-23
76,us-2017-118038,09-12-2017,11-12-2017,FIRST cLaSs,KB-16600,KEN breNNaN,coRpoRAte,unITED sTAteS,houston,Texas,77041,cENtrAL,OFF-BI-10004182,OffICE SUpplIES,Binders,Economy Binders,1.248,3,0.8,-1.9344,7896541256,13-10-2000,13-10-2000,2000-13-10,10-13-2000,05-06-2000,05-06-2000,06-05-2000,06/13/2000,27-Aug-23,Aug-2-2023,14-Aug-23,03-Aug-23
77,us-2017-118038,09-12-2017,11-12-2017,FIRST cLaSs,KB-16600,KEN breNNaN,coRpoRAte,unITED sTAteS,houston,Texas,77041,cENtrAL,FUR-FU-10000260,FUrNItuRE,FurnisHings,"6"" Cubicle Wall Clock, Black",9.708,3,0.6,-5.8248,7896541256,13-10-2000,13-10-2000,2000-13-10,10-13-2000,05-06-2000,05-06-2000,06-05-2000,06/13/2000,28-Aug-23,Aug-2-2023,14-Aug-23,03-Aug-23
78,us-2017-118038,09-12-2017,11-12-2017,FIRST cLaSs,KB-16600,KEN breNNaN,coRpoRAte,unITED sTAteS,houston,Texas,77041,cENtrAL,OFF-ST-10000615,OffICE SUpplIES,StorAge,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",27.24,3,0.2,2.724,7896541256,13-10-2000,13-10-2000,2000-13-10,10-13-2000,05-06-2000,05-06-2000,06-05-2000,06/13/2000,29-Aug-23,Aug-2-2023,14-Aug-23,03-Aug-23
79,us-2014-147606,26-11-2014,01-12-2014,sEconD cLaSS,jE-15745,joel EATON,CoNsuMER,unITED sTAteS,houston,Texas,77070,cENtrAL,FUR-FU-10003194,FUrNItuRE,FurnisHings,"Eldon Expressions Desk ACcessory, Wood Pencil Holder, Oak",19.3,5,0.6,-14.475,7896541256,13-10-2000,13-10-2000,2000-13-10,10-13-2000,05-06-2000,05-06-2000,06-05-2000,06/13/2000,30-Aug-23,Aug-2-2023,14-Aug-23,03-Aug-23
80,cA-2016-127208,12-06-2016,15-06-2016,FIRST cLaSs,Sc-20770,Stewart cArmichael,coRpoRAte,unITED sTAteS,DecAtur,Alabama,35601,SOUTH,OFF-AP-10002118,OffICE SUpplIES,Appliances,"1.7 Cubic Foot Compact ""Cube"" Office Refrigerators",208.16,1,0,56.2032,7896541256,13-10-2000,13-10-2000,2000-13-10,10-13-2000,05-06-2000,05-06-2000,06-05-2000,06/13/2000,31-Aug-23,Aug-2-2023,14-Aug-23,03-Aug-23
81,cA-2016-127208,12-06-2016,15-06-2016,FIRST cLaSs,Sc-20770,Stewart cArmichael,coRpoRAte,unITED sTAteS,DecAtur,Alabama,35601,SOUTH,OFF-BI-10002309,OffICE SUpplIES,Binders,Avery Heavy-Duty Ezd  Binder With Locking Rings,16.74,3,0,8.0352,7896541256,13-10-2000,13-10-2000,2000-13-10,10-13-2000,05-06-2000,05-06-2000,06-05-2000,06/13/2000,01-Sep-23,Aug-2-2023,14-Aug-23,03-Aug-23
82,cA-2014-139451,12-10-2014,16-10-2014,standarD CLASS,DN-13690,Duane Noonan,CoNsuMER,unITED sTAteS,SAN FranCISCO,cAlifornia,94122,west,OFF-AR-10002053,OffICE SUpplIES,Art,"Premium Writing Pencils, Soft, #2 by cENtrAL Association for the Blind",14.9,5,0,4.172,7896541256,13-10-2000,13-10-2000,2000-13-10,10-13-2000,05-06-2000,05-06-2000,06-05-2000,06/13/2000,02-Sep-23,Aug-2-2023,14-Aug-23,03-Aug-23
83,cA-2014-139451,12-10-2014,16-10-2014,standarD CLASS,DN-13690,Duane Noonan,CoNsuMER,unITED sTAteS,SAN FranCISCO,cAlifornia,94122,west,OFF-ST-10002370,OffICE SUpplIES,StorAge,"Sortfiler Multipurpose Personal File Organizer, Black",21.39,1,0,6.2031,7896541256,13-10-2000,13-10-2000,2000-13-10,10-13-2000,05-06-2000,05-06-2000,06-05-2000,06/13/2000,03-Sep-23,Aug-2-2023,14-Aug-23,03-Aug-23
84,cA-2015-149734,03-09-2015,08-09-2015,standarD CLASS,JC-16105,Julie Creighton,coRpoRAte,unITED sTAteS,Durham,North cArolina,27707,SOUTH,OFF-EN-10000927,OffICE SUpplIES,Envelopes,jEt-Pak Recycled Peel 'N' Seal Padded Mailers,200.984,7,0.2,62.8075,7896541256,13-10-2000,13-10-2000,2000-13-10,10-13-2000,05-06-2000,05-06-2000,06-05-2000,06/13/2000,04-Sep-23,Aug-2-2023,14-Aug-23,03-Aug-23
85,us-2017-119662,13-11-2017,16-11-2017,FIRST cLaSs,CS-12400,Christopher Schild,home OFFICE,unITED sTAteS,ChicAgo,Illinois,60623,cENtrAL,OFF-ST-10003656,OffICE SUpplIES,StorAge,Safco Industrial Wire sHelving,230.376,3,0.2,-48.9549,7896541256,13-10-2000,13-10-2000,2000-13-10,10-13-2000,05-06-2000,05-06-2000,06-05-2000,06/13/2000,04-Sep-23,Aug-2-2023,14-Aug-23,03-Aug-23
86,cA-2017-140088,28-05-2017,30-05-2017,sEconD cLaSS,PO-18865,Patrick O'Donnell,CoNsuMER,unITED sTAteS,Columbia,SOUTH cArolina,29203,SOUTH,FUR-CH-10000863,FUrNItuRE,Chairs,Novimex Swivel Fabric Task Chair,301.96,2,0,33.2156,7896541256,13-10-2000,13-10-2000,2000-13-10,10-13-2000,05-06-2000,05-06-2000,06-05-2000,06/13/2000,04-Sep-23,Aug-2-2023,14-Aug-23,03-Aug-23
87,cA-2017-155558,26-10-2017,02-11-2017,standarD CLASS,PG-18895,Paul Gonzalez,CoNsuMER,unITED sTAteS,Rochester,Minnesota,55901,cENtrAL,TEC-AC-10001998,Technology,ACcessories,Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,19.99,1,0,6.7966,7896541256,13-10-2000,13-10-2000,2000-13-10,10-13-2000,05-06-2000,05-06-2000,06-05-2000,06/13/2000,04-Sep-23,Aug-2-2023,14-Aug-23,03-Aug-23
88,cA-2017-155558,26-10-2017,02-11-2017,standarD CLASS,PG-18895,Paul Gonzalez,CoNsuMER,unITED sTAteS,Rochester,Minnesota,55901,cENtrAL,OFF-LA-10000134,OffICE SUpplIES,Labels,Avery 511,6.16,2,0,2.9568,7896541256,13-10-2000,13-10-2000,2000-13-10,10-13-2000,05-06-2000,05-06-2000,06-05-2000,06/13/2000,04-Sep-23,Aug-2-2023,14-Aug-23,03-Aug-23
89,cA-2016-159695,05-04-2016,10-04-2016,sEconD cLaSS,GM-14455,Gary Mitchum,home OFFICE,unITED sTAteS,houston,Texas,77095,cENtrAL,OFF-ST-10003442,OffICE SUpplIES,StorAge,Eldon Portable Mobile ManAger,158.368,7,0.2,13.8572,7896541256,13-07-2000,13-07-2000,2000-13-10,10-13-2000,05-06-2000,05-06-2000,06-05-2000,06/13/2000,21-Aug-23,Aug-15-2023,14-Aug-23,21-Aug-23
90,cA-2016-109806,17-09-2016,22-09-2016,standarD CLASS,JS-15685,jimSINK,coRpoRAte,unITED sTAteS,loS anGELES,cAlifornia,90036,west,OFF-AR-10004930,OffICE SUpplIES,Art,Turquoise Lead Holder with Pocket Clip,20.1,3,0,6.633,7896541256,03-10-2000,03-10-2000,10-03-2000,02-07-2000,05-06-2000,05-06-2000,06-05-2000,06/13/2000,22-Aug-23,Aug-2-2023,14-Aug-23,03-Aug-23
91,cA-2016-109806,17-09-2016,22-09-2016,standarD CLASS,JS-15685,jimSINK,coRpoRAte,unITED sTAteS,loS anGELES,cAlifornia,90036,west,TEC-PH-10004093,Technology,Phones,Panasonic Kx-TS550,73.584,2,0.2,8.2782,7896541256,13-10-2000,13-10-2000,2000-13-10,10-13-2000,05-06-2000,05-06-2000,06-05-2000,06/13/2000,23-Aug-23,Aug-2-2023,14-Aug-23,03-Aug-23
92,cA-2016-109806,17-09-2016,22-09-2016,standarD CLASS,JS-15685,jimSINK,coRpoRAte,unITED sTAteS,loS anGELES,cAlifornia,90036,west,OFF-PA-10000304,OffICE SUpplIES,Paper,Xerox 1995,6.48,1,0,3.1104,7896541256,13-10-2000,13-10-2000,2000-13-10,10-13-2000,05-06-2000,05-06-2000,06-05-2000,06/13/2000,24-Aug-23,Aug-2-2023,14-Aug-23,03-Aug-23
93,cA-2015-149587,31-01-2015,05-02-2015,sEconD cLaSS,KB-16315,Karl Braun,CoNsuMER,unITED sTAteS,Minneapolis,Minnesota,55407,cENtrAL,OFF-PA-10003177,OffICE SUpplIES,Paper,Xerox 1999,12.96,2,0,6.2208,7896541256,13-10-2000,13-10-2000,2000-13-10,10-13-2000,05-06-2000,05-06-2000,06-05-2000,06/13/2000,25-Aug-23,Aug-2-2023,14-Aug-23,03-Aug-23
94,cA-2015-149587,31-01-2015,05-02-2015,sEconD cLaSS,KB-16315,Karl Braun,CoNsuMER,unITED sTAteS,Minneapolis,Minnesota,55407,cENtrAL,FUR-FU-10003799,FUrNItuRE,FurnisHings,"Seth Thomas 13 1/2"" Wall Clock",53.34,3,0,16.5354,7896541256,13-10-2000,13-10-2000,2000-13-10,10-13-2000,05-06-2000,05-06-2000,06-05-2000,06/13/2000,26-Aug-23,Aug-2-2023,14-Aug-23,03-Aug-23
95,cA-2015-149587,31-01-2015,05-02-2015,sEconD cLaSS,KB-16315,Karl Braun,CoNsuMER,unITED sTAteS,Minneapolis,Minnesota,55407,cENtrAL,OFF-BI-10002852,OffICE SUpplIES,Binders,Ibico Standard Transparent Covers,32.96,2,0,16.1504,7896541256,13-10-2000,13-10-2000,2000-13-10,10-13-2000,05-06-2000,05-06-2000,06-05-2000,06/13/2000,27-Aug-23,Aug-2-2023,14-Aug-23,03-Aug-23
96,us-2017-109484,06-11-2017,12-11-2017,standarD CLASS,RB-19705,Roger BarCio,home OFFICE,unITED sTAteS,Portland,Oregon,97206,west,OFF-BI-10004738,OffICE SUpplIES,Binders,Flexible Leather- Look Classic Collection Ring Binder,5.682,1,0.7,-3.788,7896541256,13-10-2000,13-10-2000,2000-13-10,10-13-2000,05-06-2000,05-06-2000,06-05-2000,06/13/2000,28-Aug-23,Aug-2-2023,14-Aug-23,03-Aug-23
97,cA-2017-161018,09-11-2017,11-11-2017,sEconD cLaSS,PN-18775,Parhena Norris,home OFFICE,unITED sTAteS,NEW york CITY,New York,10009,East,FUR-FU-10000629,FUrNItuRE,FurnisHings,9-3/4 Diameter Round Wall Clock,96.53,7,0,40.5426,7896541256,13-10-2000,13-10-2000,2000-13-10,10-13-2000,05-06-2000,05-06-2000,06-05-2000,06/13/2000,29-Aug-23,Aug-2-2023,14-Aug-23,03-Aug-23
98,cA-2017-157833,17-06-2017,20-06-2017,FIRST cLaSs,KD-16345,Katherine Ducich,CoNsuMER,unITED sTAteS,SAN FranCISCO,cAlifornia,94122,west,OFF-BI-10001721,OffICE SUpplIES,Binders,Trimflex Flexible Post Binders,51.312,3,0.2,17.9592,7896541256,13-10-2000,13-10-2000,2000-13-10,10-13-2000,05-06-2000,05-06-2000,06-05-2000,06/13/2000,30-Aug-23,Aug-2-2023,14-Aug-23,03-Aug-23
99,cA-2016-149223,06-09-2016,11-09-2016,standarD CLASS,ER-13855,Elpida Rittenbach,coRpoRAte,unITED sTAteS,Saint Paul,Minnesota,55106,cENtrAL,OFF-AP-10000358,OffICE SUpplIES,Appliances,Fellowes Basic Home/Office Series Surge Protectors,77.88,6,0,22.5852,7896541256,13-10-2000,13-10-2000,2000-13-10,10-13-2000,05-06-2000,05-06-2000,06-05-2000,06/13/2000,31-Aug-23,Aug-2-2023,14-Aug-23,03-Aug-23
100,cA-2016-158568,29-08-2016,02-09-2016,standarD CLASS,RB-19465,Rick Bensley,home OFFICE,unITED sTAteS,ChicAgo,Illinois,60610,cENtrAL,OFF-PA-10003256,OffICE SUpplIES,Paper,Avery Personal Creations Heavyweight cArds,64.624,7,0.2,22.6184,7896541256,13-10-2000,13-10-2000,2000-13-10,10-13-2000,05-06-2000,05-06-2000,06-05-2000,06/13/2000,01-Sep-23,Aug-2-2023,14-Aug-23,03-Aug-23
101,cA-2016-158568,29-08-2016,02-09-2016,standarD CLASS,RB-19465,Rick Bensley,home OFFICE,unITED sTAteS,ChicAgo,Illinois,60610,cENtrAL,TEC-AC-10001767,Technology,ACcessories,SanDisk Ultra 64 GB MicroSDHC Class 10 Memory cArd,95.976,3,0.2,-10.7973,7896541256,13-10-2000,13-10-2000,2000-13-10,10-13-2000,05-06-2000,05-06-2000,06-05-2000,06/13/2000,02-Sep-23,Aug-2-2023,14-Aug-23,03-Aug-23
102,cA-2016-158568,29-08-2016,02-09-2016,standarD CLASS,RB-19465,Rick Bensley,home OFFICE,unITED sTAteS,ChicAgo,Illinois,60610,cENtrAL,OFF-BI-10002609,OffICE SUpplIES,Binders,Avery Hidden Tab Dividers for Binding Systems,1.788,3,0.8,-3.0396,7896541256,13-10-2000,13-10-2000,2000-13-10,10-13-2000,05-06-2000,05-06-2000,06-05-2000,06/13/2000,03-Sep-23,Aug-2-2023,14-Aug-23,03-Aug-23
103,cA-2016-129903,01-12-2016,04-12-2016,sEconD cLaSS,GZ-14470,Gary Zandusky,CoNsuMER,unITED sTAteS,Rochester,Minnesota,55901,cENtrAL,OFF-PA-10004040,OffICE SUpplIES,Paper,Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),23.92,4,0,11.7208,7896541256,13-10-2000,13-10-2000,2000-13-10,10-13-2000,05-06-2000,05-06-2000,06-05-2000,06/13/2000,04-Sep-23,Aug-2-2023,14-Aug-23,03-Aug-23
104,us-2015-156867,13-11-2015,17-11-2015,standarD CLASS,lC-16870,Lena cAcioppo,CoNsuMER,unITED sTAteS,Aurora,Colorado,80013,west,TEC-AC-10001552,Technology,ACcessories,Logitech K350 2.4ghz Wireless Keyboard,238.896,6,0.2,-26.8758,7896541256,13-10-2000,13-10-2000,2000-13-10,10-13-2000,05-06-2000,05-06-2000,06-05-2000,06/13/2000,04-Sep-23,Aug-2-2023,14-Aug-23,03-Aug-23
105,us-2015-156867,13-11-2015,17-11-2015,standarD CLASS,lC-16870,Lena cAcioppo,CoNsuMER,unITED sTAteS,Aurora,Colorado,80013,west,FUR-FU-10004006,FUrNItuRE,FurnisHings,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile cArpeting",102.36,3,0.2,-3.8385,7896541256,13-10-2000,13-10-2000,2000-13-10,10-13-2000,05-06-2000,05-06-2000,06-05-2000,06/13/2000,04-Sep-23,Aug-2-2023,14-Aug-23,03-Aug-23
106,us-2015-156867,13-11-2015,17-11-2015,standarD CLASS,lC-16870,Lena cAcioppo,CoNsuMER,unITED sTAteS,Aurora,Colorado,80013,west,OFF-BI-10002794,OffICE SUpplIES,Binders,"Avery Trapezoid Ring Binder, 3"" cApacity, Black, 1040 sHeets",36.882,3,0.7,-25.8174,7896541256,13-10-2000,13-10-2000,2000-13-10,10-13-2000,05-06-2000,05-06-2000,06-05-2000,06/13/2000,04-Sep-23,Aug-2-2023,14-Aug-23,03-Aug-23
107,cA-2017-119004,23-11-2017,28-11-2017,standarD CLASS,jm-15250,Janet Martin,CoNsuMER,unITED sTAteS,Charlotte,North cArolina,28205,SOUTH,TEC-AC-10003499,Technology,ACcessories,Memorex Mini Travel dRive 8 GB usB 2.0 FlasH dRive,74.112,8,0.2,17.6016,7896541256,13-10-2000,13-10-2000,2000-13-10,10-13-2000,05-06-2000,05-06-2000,06-05-2000,06/13/2000,04-Sep-23,Aug-2-2023,14-Aug-23,03-Aug-23
108,cA-2017-119004,23-11-2017,28-11-2017,standarD CLASS,jm-15250,Janet Martin,CoNsuMER,unITED sTAteS,Charlotte,North cArolina,28205,SOUTH,TEC-PH-10002844,Technology,Phones,Speck Products cAndysHell Flip cAse,27.992,1,0.2,2.0994,7896541256,13-10-2000,13-10-2000,2000-13-10,10-13-2000,05-06-2000,05-06-2000,06-05-2000,06/13/2000,28-Aug-23,Aug-2-2023,14-Aug-23,03-Aug-23
109,cA-2017-119004,23-11-2017,28-11-2017,standarD CLASS,jm-15250,Janet Martin,CoNsuMER,unITED sTAteS,Charlotte,North cArolina,28205,SOUTH,OFF-AR-10000390,OffICE SUpplIES,Art,Newell Chalk Holder,3.304,1,0.2,1.0738,7896541256,13-10-2000,13-10-2000,2000-13-10,10-13-2000,05-06-2000,05-06-2000,06-05-2000,06/13/2000,29-Aug-23,Aug-2-2023,14-Aug-23,03-Aug-23
110,cA-2015-129476,15-10-2015,20-10-2015,standarD CLASS,PA-19060,Pete Armstrong,home OFFICE,unITED sTAteS,Orland Park,Illinois,60462,cENtrAL,TEC-AC-10000844,Technology,ACcessories,Logitech Gaming G510s - Keyboard,339.96,5,0.2,67.992,7896541256,13-10-2000,13-10-2000,2000-13-10,10-13-2000,05-06-2000,05-06-2000,06-05-2000,06/13/2000,30-Aug-23,Aug-2-2023,14-Aug-23,03-Aug-23
111,cA-2017-146780,25-12-2017,30-12-2017,standarD CLASS,CV-12805,Cynthia Voltz,coRpoRAte,unITED sTAteS,NEW york CITY,New York,10035,East,FUR-FU-10001934,FUrNItuRE,FurnisHings,MAgnifier Swing Arm Lamp,41.96,2,0,10.9096,7896541256,13-10-2000,13-10-2000,2000-13-10,10-13-2000,05-06-2000,05-06-2000,06-05-2000,06/13/2000,31-Aug-23,Aug-2-2023,14-Aug-23,03-Aug-23
112,cA-2016-128867,03-11-2016,10-11-2016,standarD CLASS,CL-12565,Clay Ludtke,CoNsuMER,unITED sTAteS,Urbandale,Iowa,50322,cENtrAL,OFF-AR-10000380,OffICE SUpplIES,Art,"Hunt PowerHouse Electric Pencil sHarpener, Blue",75.96,2,0,22.788,7896541256,13-10-2000,13-10-2000,2000-13-10,10-13-2000,05-06-2000,05-06-2000,06-05-2000,06/13/2000,01-Sep-23,Aug-2-2023,14-Aug-23,03-Aug-23
113,cA-2016-128867,03-11-2016,10-11-2016,standarD CLASS,CL-12565,Clay Ludtke,CoNsuMER,unITED sTAteS,Urbandale,Iowa,50322,cENtrAL,OFF-BI-10003981,OffICE SUpplIES,Binders,"Avery Durable Plastic 1"" Binders",27.24,6,0,13.3476,7896541256,13-10-2000,13-10-2000,2000-13-10,10-13-2000,05-06-2000,05-06-2000,06-05-2000,06/13/2000,02-Sep-23,Aug-2-2023,14-Aug-23,03-Aug-23
